"id","source url","format","filename","folder","notes"
314,"http://www.gutenberg.org/etext/18525","kindle","pg18525-images.mobi",,"with images"
314,"http://www.gutenberg.org/etext/18525","kindle","pg18525.mobi",,"no images"
314,"http://www.gutenberg.org/etext/18525","plucker","pg18525.plucker.pdb",,
314,"http://www.gutenberg.org/etext/18525","text","pg18525.txt",,
"315","http://www.gutenberg.org/etext/1946","epub","1946.epub.noimages",,
"315","http://www.gutenberg.org/etext/1946","kindle","1946.kindle.noimages",,
"315","http://www.gutenberg.org/etext/1946","plucker","1946.plucker",,
"315","http://www.gutenberg.org/etext/1946","text","pg1946.txt",,
316,"http://www.gutenberg.org/etext/883","epub","pg883.epub",,
316,"http://www.gutenberg.org/etext/883","kindle","pg883.mobi",,
316,"http://www.gutenberg.org/etext/883","plucker","pg883.plucker.pdb",,
316,"http://www.gutenberg.org/etext/883","text","pg883.txt",,
317,"http://www.gutenberg.org/etext/20417","epub","pg20417-images.epub",,"with images"
317,"http://www.gutenberg.org/etext/20417","epub","pg20417.epub",,"no images"
317,"http://www.gutenberg.org/etext/20417","kindle","pg20417-images.mobi",,"with images"
317,"http://www.gutenberg.org/etext/20417","kindle","pg20417.mobi",,"no images"
317,"http://www.gutenberg.org/etext/20417","plucker","pg20417.plucker.pdb",,
317,"http://www.gutenberg.org/etext/20417","text","pg20417.txt",,
318,"http://www.gutenberg.org/etext/26","epub","pg26.epub",,
318,"http://www.gutenberg.org/etext/26","kindle","pg26.mobi",,
318,"http://www.gutenberg.org/etext/26","plucker","pg26.plucker.pdb",,
318,"http://www.gutenberg.org/etext/26","text","pg26.txt",,
319,"http://www.gutenberg.org/etext/20","epub","pg20.epub",,
319,"http://www.gutenberg.org/etext/20","kindle","pg20.mobi",,
319,"http://www.gutenberg.org/etext/20","plucker","pg20.plucker.pdb",,
319,"http://www.gutenberg.org/etext/20","text","pg20.txt",,
320,"http://www.gutenberg.org/etext/18269","epub","pg18269.epub",,
320,"http://www.gutenberg.org/etext/18269","kindle","pg18269.mobi",,
320,"http://www.gutenberg.org/etext/18269","plucker","pg18269.plucker.pdb",,
320,"http://www.gutenberg.org/etext/18269","text","18269-0.txt",,
321,"http://www.gutenberg.org/etext/18467","epub","pg18467-images.epub",,"with images"
321,"http://www.gutenberg.org/etext/18467","epub","pg18467.epub",,"no images"
321,"http://www.gutenberg.org/etext/18467","kindle","pg18467-images.mobi",,"with images"
321,"http://www.gutenberg.org/etext/18467","kindle","pg18467.mobi",,"no images"
321,"http://www.gutenberg.org/etext/18467","plucker","pg18467.plucker.pdb",,
321,"http://www.gutenberg.org/etext/18467","text","pg18467.txt",,
322,"http://www.gutenberg.org/etext/4367","epub","pg4367-images.epub",,"with images"
322,"http://www.gutenberg.org/etext/4367","epub","pg4367.epub",,"no images"
322,"http://www.gutenberg.org/etext/4367","kindle","pg4367-images.mobi",,"with images"
322,"http://www.gutenberg.org/etext/4367","kindle","pg4367.mobi",,"no images"
322,"http://www.gutenberg.org/etext/4367","pdf","4367-pdf.pdf",,
322,"http://www.gutenberg.org/etext/4367","plucker","pg4367.plucker.pdb",,
322,"http://www.gutenberg.org/etext/4367","text","pg4367.txt",,
"323","http://www.gutenberg.org/etext/9001","mp3",,"personal_recollections_of_joan_of_arc",
324,"http://www.gutenberg.org/etext/105","epub","pg105.epub",,
324,"http://www.gutenberg.org/etext/105","kindle","pg105.mobi",,
324,"http://www.gutenberg.org/etext/105","plucker","pg105.plucker.pdb",,
324,"http://www.gutenberg.org/etext/105","text","pg105.txt",,
"325","http://www.gutenberg.org/etext/22984","mp3",,"peter_pan_mp3",
326,"http://www.gutenberg.org/etext/16","epub","pg16.epub",,
326,"http://www.gutenberg.org/etext/16","kindle","pg16.mobi",,
326,"http://www.gutenberg.org/etext/16","plucker","pg16.plucker.pdb",,
326,"http://www.gutenberg.org/etext/16","text","16.txt",,
327,"http://www.gutenberg.org/etext/1977","epub","pg1977.epub",,
327,"http://www.gutenberg.org/etext/1977","kindle","pg1977.mobi",,
327,"http://www.gutenberg.org/etext/1977","plucker","pg1977.plucker.pdb",,
327,"http://www.gutenberg.org/etext/1977","text","pg1977.txt",,
328,"http://www.gutenberg.org/etext/175","epub","pg175.epub",,
328,"http://www.gutenberg.org/etext/175","kindle","pg175.mobi",,
328,"http://www.gutenberg.org/etext/175","plucker","pg175.plucker.pdb",,
328,"http://www.gutenberg.org/etext/175","text","pg175.txt",,
329,"http://www.gutenberg.org/etext/28233","epub","pg28233-images.epub",,"with images"
329,"http://www.gutenberg.org/etext/28233","epub","pg28233.epub",,"no images"
329,"http://www.gutenberg.org/etext/28233","pdf","28233-pdf.pdf",,
329,"http://www.gutenberg.org/etext/28233","plucker","pg28233.plucker.pdb",,
329,"http://www.gutenberg.org/etext/28233","text","pg28233.txt",,
330,"http://www.gutenberg.org/etext/580","epub","580.epub.noimages",,
330,"http://www.gutenberg.org/etext/580","kindle","580.kindle.noimages",,
330,"http://www.gutenberg.org/etext/580","plucker","pg580.plucker.pdb",,
330,"http://www.gutenberg.org/etext/580","text","pg580.txt",,
331,"http://www.gutenberg.org/etext/4078","epub","pg4078.epub",,
331,"http://www.gutenberg.org/etext/4078","kindle","pg4078.mobi",,
331,"http://www.gutenberg.org/etext/4078","plucker","pg4078.plucker.pdb",,
331,"http://www.gutenberg.org/etext/4078","text","pg4078.txt",,
332,"http://www.gutenberg.org/etext/174","epub","pg174.epub",,
332,"http://www.gutenberg.org/etext/174","kindle","pg174.mobi",,
332,"http://www.gutenberg.org/etext/174","plucker","pg174.plucker.pdb",,
332,"http://www.gutenberg.org/etext/174","text","pg174.txt",,
333,"http://www.gutenberg.org/etext/131","epub","pg131.epub",,
333,"http://www.gutenberg.org/etext/131","kindle","pg131.mobi",,
333,"http://www.gutenberg.org/etext/131","plucker","pg131.plucker.pdb",,
333,"http://www.gutenberg.org/etext/131","text","pg131.txt",,
334,"http://www.gutenberg.org/etext/12242","epub","pg12242-images.epub",,"with images"
334,"http://www.gutenberg.org/etext/12242","epub","pg12242.epub",,"no images"
334,"http://www.gutenberg.org/etext/12242","kindle","pg12242-images.mobi",,"with images"
334,"http://www.gutenberg.org/etext/12242","kindle","pg12242.mobi",,"no images"
334,"http://www.gutenberg.org/etext/12242","plucker","pg12242.plucker.pdb",,
334,"http://www.gutenberg.org/etext/12242","text","pg12242.txt",,
335,"http://www.gutenberg.org/etext/1974","epub","pg1974.epub",,
335,"http://www.gutenberg.org/etext/1974","kindle","1974.kindle.noimages",,
335,"http://www.gutenberg.org/etext/1974","plucker","1974.plucker",,
335,"http://www.gutenberg.org/etext/1974","text","pg1974.txt",,
336,"http://www.gutenberg.org/etext/6762","epub","pg6762.epub",,
336,"http://www.gutenberg.org/etext/6762","kindle","pg6762.mobi",,
336,"http://www.gutenberg.org/etext/6762","plucker","pg6762.plucker.pdb",,
336,"http://www.gutenberg.org/etext/6762","text","pg6762.txt",,
337,"http://www.gutenberg.org/etext/4217","epub","portrait_of_the_artist.epub",,
337,"http://www.gutenberg.org/etext/4217","kindle","pg4217.epub",,
337,"http://www.gutenberg.org/etext/4217","plucker","pg4217.plucker.pdb",,
337,"http://www.gutenberg.org/etext/4217","text","pg4217.txt",,
338,"http://www.gutenberg.org/etext/14264","epub","pg14264-images.epub",,"with images"
338,"http://www.gutenberg.org/etext/14264","epub","pg14264.epub",,"no images"
338,"http://www.gutenberg.org/etext/14264","kindle","pg14264-images.mobi",,"with images"
338,"http://www.gutenberg.org/etext/14264","kindle","pg14264.mobi",,"no images"
338,"http://www.gutenberg.org/etext/14264","plucker","pg14264.plucker.pdb",,
338,"http://www.gutenberg.org/etext/14264","text","pg14264.txt",,
339,"http://www.gutenberg.org/etext/2873","epub","pg2873-images.epub",,"with images"
339,"http://www.gutenberg.org/etext/2873","epub","pg2873.epub",,"no images"
339,"http://www.gutenberg.org/etext/2873","kindle","pg2873-images.mobi",,"with images"
339,"http://www.gutenberg.org/etext/2873","kindle","pg2873.mobi",,"no images"
339,"http://www.gutenberg.org/etext/2873","plucker","pg2873.plucker.pdb",,
339,"http://www.gutenberg.org/etext/2873","text","pg2873.txt",,
340,"http://www.gutenberg.org/etext/2554","epub","crime_and_punishment.epub",,
"341","http://www.gutenberg.org/etext/26301","mp3",,"pride_and_prejudice",
"342","http://www.gutenberg.org/etext/20686","external_mp3",,,
343,"http://www.gutenberg.org/etext/1342","kindle","pg1342.mobi",,
343,"http://www.gutenberg.org/etext/1342","plucker","pg1342.plucker.pdb",,
343,"http://www.gutenberg.org/etext/1342","epub","pg1342.epub",,
343,"http://www.gutenberg.org/etext/1342","text","pg1342.txt",,
344,"http://www.gutenberg.org/etext/1232","epub","pg1232.epub",,
344,"http://www.gutenberg.org/etext/1232","kindle","pg1232.mobi",,
344,"http://www.gutenberg.org/etext/1232","plucker","pg1232.plucker.pdb",,
344,"http://www.gutenberg.org/etext/1232","text","pg1232.txt",,
345,"http://www.gutenberg.org/etext/1837","epub","pg1837-images.epub",,"with images"
345,"http://www.gutenberg.org/etext/1837","epub","pg1837.epub",,"no images"
345,"http://www.gutenberg.org/etext/1837","kindle","pg1837-images.mobi",,"with images"
345,"http://www.gutenberg.org/etext/1837","kindle","pg1837.mobi",,"no images"
345,"http://www.gutenberg.org/etext/1837","plucker","pg1837.plucker.pdb",,
345,"http://www.gutenberg.org/etext/1837","text","pg1837.txt",,
346,"http://www.gutenberg.org/etext/62","epub","pg62-images.epub",,"with images"
346,"http://www.gutenberg.org/etext/62","epub","pg62.epub",,"no images"
346,"http://www.gutenberg.org/etext/62","kindle","pg62-images.mobi",,"with images"
346,"http://www.gutenberg.org/etext/62","kindle","pg62.mobi",,"no images"
346,"http://www.gutenberg.org/etext/62","plucker","pg62.plucker.pdb",,
346,"http://www.gutenberg.org/etext/62","text","pg62.txt",,
347,"http://www.gutenberg.org/etext/5827","epub","pg5827.epub",,
347,"http://www.gutenberg.org/etext/5827","kindle","pg5827.mobi",,
347,"http://www.gutenberg.org/etext/5827","plucker","pg5827.plucker.pdb",,
347,"http://www.gutenberg.org/etext/5827","text","pg5827.txt",,
348,"http://www.gutenberg.org/etext/3825","epub","pg3825.epub",,
348,"http://www.gutenberg.org/etext/3825","kindle","pg3825.mobi",,
348,"http://www.gutenberg.org/etext/3825","plucker","pg3825.plucker.pdb",,
348,"http://www.gutenberg.org/etext/3825","text","pg3825.txt",,
"349","http://www.gutenberg.org/etext/21157","external_mp3",,,
"350","http://www.gutenberg.org/etext/10288","mp3",,"ragtime_echos",
351,"http://www.gutenberg.org/etext/17192","epub","pg17192-images.epub",,"with images"
351,"http://www.gutenberg.org/etext/17192","epub","pg17192.epub",,"no images"
351,"http://www.gutenberg.org/etext/17192","kindle","pg17192-images.mobi",,"with images"
351,"http://www.gutenberg.org/etext/17192","kindle","pg17192.mobi",,"no images"
351,"http://www.gutenberg.org/etext/17192","plucker","pg17192.plucker.pdb",,
351,"http://www.gutenberg.org/etext/17192","text","pg17192.txt",,
352,"http://www.gutenberg.org/etext/14082","epub","pg14082-images.epub",,"with images"
352,"http://www.gutenberg.org/etext/14082","epub","pg14082.epub",,"no images"
352,"http://www.gutenberg.org/etext/14082","kindle","pg14082-images.mobi",,"with images"
352,"http://www.gutenberg.org/etext/14082","kindle","pg14082.mobi",,"no images"
352,"http://www.gutenberg.org/etext/14082","plucker","pg14082.plucker.pdb",,
352,"http://www.gutenberg.org/etext/14082","text","pg14082.txt",,
353,"http://www.gutenberg.org/etext/10607","epub","pg10607-images.epub",,"with images"
353,"http://www.gutenberg.org/etext/10607","epub","pg10607.epub",,"no images"
353,"http://www.gutenberg.org/etext/10607","kindle","pg10607-images.mobi",,"with images"
353,"http://www.gutenberg.org/etext/10607","kindle","pg10607.mobi",,"no images"
353,"http://www.gutenberg.org/etext/10607","plucker","pg10607.plucker.pdb",,
353,"http://www.gutenberg.org/etext/10607","text","pg10607.txt",,
354,"http://www.gutenberg.org/etext/73","epub","pg73.epub",,
354,"http://www.gutenberg.org/etext/73","kindle","pg73.mobi",,
354,"http://www.gutenberg.org/etext/73","plucker","pg73.plucker.pdb",,
354,"http://www.gutenberg.org/etext/73","text","pg73.txt",,
355,"http://www.gutenberg.org/etext/3791","epub","pg3791.epub",,
355,"http://www.gutenberg.org/etext/3791","kindle","pg3791.mobi",,
355,"http://www.gutenberg.org/etext/3791","plucker","pg3791.plucker.pdb",,
355,"http://www.gutenberg.org/etext/3791","text","pg3791.txt",,
356,"http://www.gutenberg.org/etext/5001","epub","pg5001.epub",,
356,"http://www.gutenberg.org/etext/5001","kindle","pg5001.mobi",,
356,"http://www.gutenberg.org/etext/5001","plucker","pg5001.plucker.pdb",,
356,"http://www.gutenberg.org/etext/5001","text","pg5001.txt",,
357,"http://www.gutenberg.org/etext/1497","epub","pg1497.epub",,
357,"http://www.gutenberg.org/etext/1497","kindle","pg1497.mobi",,
357,"http://www.gutenberg.org/etext/1497","plucker","pg1497.plucker.pdb",,
357,"http://www.gutenberg.org/etext/1497","text","pg1497.txt",,
358,"http://www.gutenberg.org/etext/150","epub","pg150.epub",,
358,"http://www.gutenberg.org/etext/150","kindle","pg150.mobi",,
358,"http://www.gutenberg.org/etext/150","plucker","pg150.plucker.pdb",,
358,"http://www.gutenberg.org/etext/150","text","pg150.txt",,
359,"http://www.gutenberg.org/etext/108","epub","pg108-images.epub",,"with images"
359,"http://www.gutenberg.org/etext/108","epub","pg108.epub",,"no images"
359,"http://www.gutenberg.org/etext/108","kindle","pg108-images.mobi",,"with images"
359,"http://www.gutenberg.org/etext/108","kindle","pg108.mobi",,"no images"
359,"http://www.gutenberg.org/etext/108","plucker","pg108.plucker.pdb",,
359,"http://www.gutenberg.org/etext/108","text","pg108.txt",,
360,"http://www.gutenberg.org/etext/221","epub","pg221.epub",,
360,"http://www.gutenberg.org/etext/221","kindle","pg221.mobi",,
360,"http://www.gutenberg.org/etext/221","plucker","pg221.plucker.pdb",,
360,"http://www.gutenberg.org/etext/221","text","pg221.txt",,
361,"http://www.gutenberg.org/etext/10554","epub","pg10554.epub",,
361,"http://www.gutenberg.org/etext/10554","kindle","pg10554.mobi",,
361,"http://www.gutenberg.org/etext/10554","plucker","pg10554.plucker.pdb",,
361,"http://www.gutenberg.org/etext/10554","text","pg10554.txt",,
362,"http://www.gutenberg.org/etext/151","epub","pg151.epub",,
362,"http://www.gutenberg.org/etext/151","kindle","pg151.mobi",,
362,"http://www.gutenberg.org/etext/151","plucker","pg151.plucker.pdb",,
362,"http://www.gutenberg.org/etext/151","text","pg151.txt",,
363,"http://www.gutenberg.org/etext/521","epub","pg521.epub",,
363,"http://www.gutenberg.org/etext/521","kindle","pg521.mobi",,
363,"http://www.gutenberg.org/etext/521","plucker","pg521.plucker.pdb",,
363,"http://www.gutenberg.org/etext/521","text","521-0.txt",,
"364","http://www.gutenberg.org/etext/8980","mp3",,"robur_the_conqueror",
365,"http://www.gutenberg.org/etext/22","epub","pg22.epub",,
365,"http://www.gutenberg.org/etext/22","kindle","pg22.mobi",,
365,"http://www.gutenberg.org/etext/22","plucker","pg22.plucker.pdb",,
365,"http://www.gutenberg.org/etext/22","text","pg22.txt",,
366,"http://www.gutenberg.org/etext/10681","epub","pg10681.epub",,
366,"http://www.gutenberg.org/etext/10681","kindle","pg10681.mobi",,
366,"http://www.gutenberg.org/etext/10681","plucker","pg10681.plucker.pdb",,
366,"http://www.gutenberg.org/etext/10681","text","pg10681.txt",,
367,"http://www.gutenberg.org/etext/14244","epub","pg14244.epub",,
367,"http://www.gutenberg.org/etext/14244","kindle","pg14244.mobi",,
367,"http://www.gutenberg.org/etext/14244","plucker","pg14244.plucker.pdb",,
367,"http://www.gutenberg.org/etext/14244","text","pg14244.txt",,
368,"http://www.gutenberg.org/etext/1112","epub","pg1112.epub",,
368,"http://www.gutenberg.org/etext/1112","kindle","pg1112.mobi",,
368,"http://www.gutenberg.org/etext/1112","plucker","pg1112.plucker.pdb",,
368,"http://www.gutenberg.org/etext/1112","text","pg1112.txt",,
369,"http://www.gutenberg.org/etext/5225","epub","pg5225-images.epub",,"with images"
369,"http://www.gutenberg.org/etext/5225","epub","pg5225.epub",,"no images"
369,"http://www.gutenberg.org/etext/5225","kindle","pg5225-images.mobi",,"with images"
369,"http://www.gutenberg.org/etext/5225","kindle","pg5225.mobi",,"no images"
369,"http://www.gutenberg.org/etext/5225","plucker","pg5225.plucker.pdb",,
369,"http://www.gutenberg.org/etext/5225","text","pg5225.txt",,
370,"http://www.gutenberg.org/etext/25344","epub","pg25344-images.epub",,"with images"
370,"http://www.gutenberg.org/etext/25344","epub","pg25344.epub",,"no images"
370,"http://www.gutenberg.org/etext/25344","kindle","pg25344-images.mobi",,"with images"
370,"http://www.gutenberg.org/etext/25344","kindle","pg25344.mobi",,"no images"
370,"http://www.gutenberg.org/etext/25344","plucker","pg25344.plucker.pdb",,
370,"http://www.gutenberg.org/etext/25344","text","25344-0.txt",,
371,"http://www.gutenberg.org/etext/33","epub","pg33.epub",,
371,"http://www.gutenberg.org/etext/33","kindle","pg33.mobi",,
371,"http://www.gutenberg.org/etext/33","plucker","pg33.plucker.pdb",,
371,"http://www.gutenberg.org/etext/33","text","pg33.txt",,
372,"http://www.gutenberg.org/etext/60","epub","pg60.epub",,
372,"http://www.gutenberg.org/etext/60","kindle","pg60.mobi",,
372,"http://www.gutenberg.org/etext/60","plucker","pg60.mobi",,
372,"http://www.gutenberg.org/etext/60","text","pg60.txt",,
373,"http://www.gutenberg.org/etext/7370","epub","pg7370.epub",,
373,"http://www.gutenberg.org/etext/7370","kindle","pg7370.mobi",,
373,"http://www.gutenberg.org/etext/7370","plucker","pg7370.plucker.pdb",,
373,"http://www.gutenberg.org/etext/7370","text","pg7370.txt",,
374,"http://www.gutenberg.org/etext/1155","epub","pg1155.epub",,
374,"http://www.gutenberg.org/etext/1155","kindle","pg1155.mobi",,
374,"http://www.gutenberg.org/etext/1155","plucker","pg1155.plucker.pdb",,
374,"http://www.gutenberg.org/etext/1155","text","pg1155.txt",,
375,"http://www.gutenberg.org/etext/974","epub","pg974.epub",,
375,"http://www.gutenberg.org/etext/974","kindle","pg974.mobi",,
375,"http://www.gutenberg.org/etext/974","plucker","pg974.plucker.pdb",,
375,"http://www.gutenberg.org/etext/974","text","974-0.txt",,
376,"http://www.gutenberg.org/etext/17396","epub","pg17396-images.epub",,"with images"
376,"http://www.gutenberg.org/etext/17396","epub","pg17396.epub",,"no images"
376,"http://www.gutenberg.org/etext/17396","kindle","pg17396-images.mobi",,"with images"
376,"http://www.gutenberg.org/etext/17396","kindle","pg17396.mobi",,"no images"
376,"http://www.gutenberg.org/etext/17396","plucker","pg17396.plucker.pdb",,
376,"http://www.gutenberg.org/etext/17396","text","pg17396.txt",,
377,"http://www.gutenberg.org/etext/113","epub","pg113.epub",,
377,"http://www.gutenberg.org/etext/113","kindle","pg113.mobi",,
377,"http://www.gutenberg.org/etext/113","plucker","pg113.plucker.pdb",,
377,"http://www.gutenberg.org/etext/113","text","pg113.txt",,
"378","http://www.gutenberg.org/etext/22964","external_mp3",,,
379,"http://www.gutenberg.org/etext/161","epub","pg161.epub",,
379,"http://www.gutenberg.org/etext/161","kindle","pg161.mobi",,
379,"http://www.gutenberg.org/etext/161","pdf","161-pdf.pdf",,
379,"http://www.gutenberg.org/etext/161","plucker","pg161.plucker.pdb",,
379,"http://www.gutenberg.org/etext/161","text","pg161.txt",,
380,"http://www.gutenberg.org/etext/3155 ","epub","pg3155.epub",,
380,"http://www.gutenberg.org/etext/3155 ","kindle","pg3155.mobi",,
380,"http://www.gutenberg.org/etext/3155 ","plucker","pg3155.plucker.pdb",,
380,"http://www.gutenberg.org/etext/3155 ","text","3155-0.txt",,
381,"http://www.gutenberg.org/etext/26037","epub","pg26037-images.epub",,"with images"
381,"http://www.gutenberg.org/etext/26037","epub","pg26037.epub",,"no images"
381,"http://www.gutenberg.org/etext/26037","kindle","pg26037-images.mobi",,"with images"
381,"http://www.gutenberg.org/etext/26037","kindle","pg26037.mobi",,"no images"
381,"http://www.gutenberg.org/etext/26037","plucker","pg26037.plucker.pdb",,
381,"http://www.gutenberg.org/etext/26037","text","pg26037.txt",,
382,"http://www.gutenberg.org/etext/2500","epub","pg2500.epub",,
382,"http://www.gutenberg.org/etext/2500","kindle","pg2500.mobi",,
382,"http://www.gutenberg.org/etext/2500","plucker","pg2500.plucker.pdb",,
382,"http://www.gutenberg.org/etext/2500","text","pg2500.txt",,
383,"http://www.gutenberg.org/etext/2499","epub","pg2499.epub",,
383,"http://www.gutenberg.org/etext/2499","kindle","pg2499.mobi",,
383,"http://www.gutenberg.org/etext/2499","plucker","pg2499.plucker.pdb",,
383,"http://www.gutenberg.org/etext/2499","text","pg2499.txt",,
384,"http://www.gutenberg.org/etext/2097","epub","pg2097.epub",,
384,"http://www.gutenberg.org/etext/2097","kindle","pg2097.mobi",,
384,"http://www.gutenberg.org/etext/2097","plucker","pg2097.plucker.pdb",,
384,"http://www.gutenberg.org/etext/2097","text","pg2097.txt",,
385,"http://www.gutenberg.org/etext/6737","epub","pg6737-images.epub",,"with images"
385,"http://www.gutenberg.org/etext/6737","epub","pg6737.epub",,"no images"
385,"http://www.gutenberg.org/etext/6737","kindle","pg6737-images.mobi",,"with images"
385,"http://www.gutenberg.org/etext/6737","kindle","pg6737.mobi",,"no images"
385,"http://www.gutenberg.org/etext/6737","plucker","pg6737.plucker.pdb",,
385,"http://www.gutenberg.org/etext/6737","text","pg6737.txt",,
"386","http://www.gutenberg.org/etext/23966","mp3",,,"the_song_my_paddle_sings"
"387","http://www.gutenberg.org/etext/21160","mp3",,,"songs_of_innocence_and_experience_mp3"
"387","http://www.gutenberg.org/etext/21160","itunes",,,"songs_of_innocence_and_experience_itunes"
388,"http://www.gutenberg.org/etext/217","epub","pg217.epub",,
388,"http://www.gutenberg.org/etext/217","kindle","pg217.mobi",,
388,"http://www.gutenberg.org/etext/217","plucker","pg217.plucker.pdb",,
388,"http://www.gutenberg.org/etext/217","text","pg217.txt",,
389,"http://www.gutenberg.org/etext/2527","epub","pg2527.epub",,
389,"http://www.gutenberg.org/etext/2527","kindle","pg2527.mobi",,
389,"http://www.gutenberg.org/etext/2527","plucker","pg2527.plucker.pdb",,
389,"http://www.gutenberg.org/etext/2527","text","pg2527.txt",,
390,"http://www.gutenberg.org/etext/12030","epub","pg12030-images.epub",,"with images"
390,"http://www.gutenberg.org/etext/12030","epub","pg12030.epub",,"no images"
390,"http://www.gutenberg.org/etext/12030","kindle","pg12030-images.mobi",,"with images"
390,"http://www.gutenberg.org/etext/12030","kindle","pg12030.mobi",,"no images"
390,"http://www.gutenberg.org/etext/12030","plucker","pg12030.plucker.pdb",,
390,"http://www.gutenberg.org/etext/12030","text","pg12030.txt",,
391,"http://www.gutenberg.org/etext/22657","epub","pg22657.epub",,
391,"http://www.gutenberg.org/etext/22657","kindle","pg22657.mobi",,
391,"http://www.gutenberg.org/etext/22657","plucker","pg22657.plucker.pdb",,
391,"http://www.gutenberg.org/etext/22657","text","pg22657.txt",,
392,"http://www.gutenberg.org/etext/18155","epub","pg18155-images.epub",,"with images"
392,"http://www.gutenberg.org/etext/18155","epub","pg18155.epub",,"no images"
392,"http://www.gutenberg.org/etext/18155","kindle","pg18155-images.mobi",,"with images"
392,"http://www.gutenberg.org/etext/18155","kindle","pg18155.mobi",,"no images"
392,"http://www.gutenberg.org/etext/18155","plucker","pg18155.plucker.pdb",,
392,"http://www.gutenberg.org/etext/18155","text","pg18155.txt",,
393,"http://www.gutenberg.org/etext/43","epub","pg43.epub",,
393,"http://www.gutenberg.org/etext/43","kindle","pg43.mobi",,
393,"http://www.gutenberg.org/etext/43","plucker","pg43.plucker.pdb",,
393,"http://www.gutenberg.org/etext/43","text","pg43.txt",,
394,"http://www.gutenberg.org/etext/42","epub","pg42.epub",,
394,"http://www.gutenberg.org/etext/42","kindle","pg42.mobi",,
394,"http://www.gutenberg.org/etext/42","plucker","pg42.plucker.pdb",,
394,"http://www.gutenberg.org/etext/42","text","pg42.plucker.pdb",,
395,"http://www.gutenberg.org/etext/24571","epub","pg24571-images.epub",,"with images"
395,"http://www.gutenberg.org/etext/24571","epub","pg24571.epub",,"no images"
395,"http://www.gutenberg.org/etext/24571","kindle","pg24571-images.mobi",,"with images"
395,"http://www.gutenberg.org/etext/24571","kindle","pg24571.mobi",,"no images"
395,"http://www.gutenberg.org/etext/24571","plucker","pg24571.plucker.pdb",,
395,"http://www.gutenberg.org/etext/24571","text","24571-0.txt",,
396,"http://www.gutenberg.org/etext/12116","epub","pg12116-images.epub",,"with images"
396,"http://www.gutenberg.org/etext/12116","epub","pg12116.epub",,"no images"
396,"http://www.gutenberg.org/etext/12116","kindle","pg12116-images.mobi",,"with images"
396,"http://www.gutenberg.org/etext/12116","kindle","pg12116.mobi",,"no images"
396,"http://www.gutenberg.org/etext/12116","plucker","pg12116.plucker.pdb",,
396,"http://www.gutenberg.org/etext/12116","text","pg12116.txt",,
397,"http://www.gutenberg.org/etext/13610","epub","pg13610-images.epub",,"with images"
397,"http://www.gutenberg.org/etext/13610","epub","pg13610.epub",,"no images"
397,"http://www.gutenberg.org/etext/13610","kindle","pg13610-images.mobi",,"with images"
397,"http://www.gutenberg.org/etext/13610","kindle","pg13610-images.mobi",,"no images"
397,"http://www.gutenberg.org/etext/13610","plucker","pg13610.plucker.pdb",,
397,"http://www.gutenberg.org/etext/13610","text","pg13610.plucker.pdb",,
"398","http://www.gutenberg.org/etext/9556","mp3",,"study_in_scarlet",
399,"http://www.gutenberg.org/etext/244","epub","pg244.epub",,
399,"http://www.gutenberg.org/etext/244","kindle","pg244.mobi",,
399,"http://www.gutenberg.org/etext/244","plucker","pg244.plucker.pdb",,
399,"http://www.gutenberg.org/etext/244","text","pg244.txt",,
400,"http://www.gutenberg.org/etext/7178","epub","pg7178.epub",,
400,"http://www.gutenberg.org/etext/7178","kindle","pg7178.mobi",,
400,"http://www.gutenberg.org/etext/7178","plucker","pg7178.plucker.pdb",,
400,"http://www.gutenberg.org/etext/7178","text","pg7178.txt",,
401,"http://www.gutenberg.org/etext/14838","epub","pg14838-images.epub",,"with images"
401,"http://www.gutenberg.org/etext/14838","epub","pg14838.epub",,"no images"
401,"http://www.gutenberg.org/etext/14838","kindle","pg14838-images.mobi",,"with images"
401,"http://www.gutenberg.org/etext/14838","kindle","pg14838.mobi",,"no images"
401,"http://www.gutenberg.org/etext/14838","plucker","pg14838.plucker.pdb",,
401,"http://www.gutenberg.org/etext/14838","text","pg14838.txt",,
"402","http://www.gutenberg.org/etext/7869","external_mp3",,,
403,"http://www.gutenberg.org/etext/98","epub","pg98.epub",,
403,"http://www.gutenberg.org/etext/98","kindle","pg98.mobi",,
403,"http://www.gutenberg.org/etext/98","plucker","pg98.plucker.pdb",,
403,"http://www.gutenberg.org/etext/98","text","pg98.txt",,
404,"http://www.gutenberg.org/etext/216","epub","pg216.epub",,
404,"http://www.gutenberg.org/etext/216","kindle","pg216.mobi",,
404,"http://www.gutenberg.org/etext/216","plucker","pg216.plucker.pdb",,
404,"http://www.gutenberg.org/etext/216","text","pg216.txt",,
405,"http://www.gutenberg.org/etext/2027","epub","pg2027.epub",,
405,"http://www.gutenberg.org/etext/2027","kindle","pg2027.mobi",,
405,"http://www.gutenberg.org/etext/2027","plucker","pg2027.plucker.pdb",,
405,"http://www.gutenberg.org/etext/2027","text","pg2027.txt",,
406,"http://www.gutenberg.org/etext/78","epub","pg78.epub",,
406,"http://www.gutenberg.org/etext/78","kindle","pg78.mobi",,
406,"http://www.gutenberg.org/etext/78","plucker","pg78.plucker.pdb",,
406,"http://www.gutenberg.org/etext/78","text","pg78.txt",,
407,"http://www.gutenberg.org/etext/20239","epub","pg20239.epub",,
